transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method
T078598,U02615,2025-06-11,Eletrônicos,Casas Bahia,Mendonça Pereira - ME,332.02,5.73,7.67,344.0,Boleto
T078599,U01716,2025-05-14,Farmácia,Drogasil,Cavalcanti S.A.,77.34,0.72,3.82,136.0,Boleto
T078600,U00608,2025-05-31,Telefonia,Vivo,Vivo,13.24,0.18,0.0,0.0,Cartão de Crédito
T078601,U04336,2025-05-02,Roupas,Zara,Sousa,196.18,3.29,0.0,0.0,Cartão de Crédito
T078602,U04439,2025-04-06,Supermercado,Extra,da Conceição Mendonça - EI,143.23,2.12,3.37,117.0,Cartão de Débito
T078603,U00704,2025-06-16,Streaming,Netflix,Netflix,38.53,0.27,0.0,0.0,Boleto
T078604,U02000,2025-05-24,Eletrônicos,Magazine Luiza,Cunha - ME,1118.86,22.29,0.0,0.0,Boleto
T078605,U00007,2025-04-15,Roupas,Zara,Cirino,102.66,1.07,0.0,0.0,Boleto
T078606,U03841,2025-03-29,Farmácia,Drogasil,Sampaio,78.17,1.53,3.27,92.0,Cartão de Crédito
T078607,U02747,2025-05-25,Serviços Públicos,Luz,Luz,125.91,1.6099999999999999,0.0,0.0,Pix
T078608,U03720,2025-04-11,Farmácia,Drogasil,Borges S/A,26.16,0.25,0.0,0.0,Boleto
T078609,U02046,2025-05-26,Serviços Públicos,Gás,Gás,127.42,2.11,0.0,0.0,Boleto
T078610,U02115,2025-04-04,Farmácia,Drogasil,Moura Borges - ME,72.97,1.06,0.0,0.0,Cartão de Débito
T078611,U01830,2025-04-03,Streaming,Amazon Prime,Amazon Prime,39.15,0.57,1.06,61.0,Cartão de Crédito
T078612,U01513,2025-04-24,Eletrônicos,Americanas,Martins,598.42,7.83,0.0,0.0,Boleto
T078613,U03935,2025-04-16,Telefonia,TIM,TIM,66.16,0.95,0.0,0.0,Pix
T078614,U00336,2025-05-29,Farmácia,Panvel,Vasconcelos,11.73,0.21,0.0,0.0,Cartão de Débito
T078615,U01128,2025-05-12,Eletrônicos,Americanas,Cardoso,698.65,4.96,15.35,524.0,Pix
T078616,U04635,2025-05-14,Restaurantes,iFood,Castro,137.2,0.99,0.0,0.0,Pix
T078617,U04619,2025-06-11,Serviços Públicos,Água,Água,137.71,1.77,0.0,0.0,Cartão de Débito
T078618,U00311,2025-04-19,Supermercado,Extra,Lopes,77.07,0.39,0.0,0.0,Boleto
T078619,U00452,2025-06-11,Restaurantes,iFood,Oliveira,103.13,1.44,0.0,0.0,Cartão de Débito
T078620,U02336,2025-05-22,Telefonia,Oi,Oi,53.77,0.67,0.0,0.0,Pix
T078621,U01695,2025-06-06,Farmácia,Pague Menos,Silva S/A,91.44,1.48,0.0,0.0,Cartão de Débito
T078622,U04240,2025-05-03,Serviços Públicos,Luz,Luz,80.75,1.6099999999999999,0.0,0.0,Cartão de Crédito
T078623,U01527,2025-06-21,Roupas,Zara,Cardoso da Cunha S/A,117.2,1.81,4.7,173.0,Pix
T078624,U02330,2025-04-18,Serviços Públicos,Gás,Gás,130.79,2.46,0.0,0.0,Cartão de Débito
T078625,U02239,2025-06-04,Roupas,Renner,Sá Ferreira - ME,137.73,1.6,0.0,0.0,Boleto
T078626,U03238,2025-06-23,Telefonia,TIM,TIM,65.56,0.48,0.0,0.0,Boleto
T078627,U00779,2025-06-16,Streaming,Amazon Prime,Amazon Prime,37.73,0.2,1.41,42.0,Cartão de Crédito
T078628,U04436,2025-05-05,Serviços Públicos,Luz,Luz,124.17,2.24,0.0,0.0,Pix
T078629,U00997,2025-05-30,Streaming,Disney+,Disney+,27.24,0.26,1.09,21.0,Cartão de Débito
T078630,U00455,2025-05-24,Restaurantes,iFood,Nascimento,125.36,1.21,4.22,112.0,Boleto
T078631,U00496,2025-04-01,Telefonia,TIM,TIM,51.28,0.4,0.0,0.0,Cartão de Débito
T078632,U03488,2025-06-07,Streaming,Disney+,Disney+,41.68,0.82,0.0,0.0,Cartão de Crédito
T078633,U02915,2025-05-15,Eletrônicos,Casas Bahia,Borges,149.81,0.92,0.0,0.0,Cartão de Crédito
T078634,U01359,2025-06-21,Farmácia,Pague Menos,Barbosa Ltda.,80.74,1.52,2.14,73.0,Cartão de Débito
T078635,U02022,2025-03-29,Telefonia,Vivo,Vivo,51.5,0.61,1.54,33.0,Cartão de Crédito
T078636,U02484,2025-05-06,Eletrônicos,Casas Bahia,Rezende Nascimento S.A.,887.34,12.15,42.73,1646.0,Cartão de Crédito
T078637,U02943,2025-05-25,Telefonia,Claro,Claro,82.14,0.61,0.0,0.0,Boleto
T078638,U00231,2025-04-08,Serviços Públicos,Gás,Gás,72.21,0.69,0.0,0.0,Boleto
T078639,U03494,2025-06-01,Roupas,C&A,Pimenta,164.93,3.1,0.0,0.0,Pix
T078640,U01957,2025-04-12,Farmácia,Drogasil,da Costa - EI,117.95,1.13,0.0,0.0,Pix
T078641,U01764,2025-05-17,Streaming,HBO Max,HBO Max,31.59,0.26,0.0,0.0,Cartão de Crédito
T078642,U00941,2025-05-07,Supermercado,Carrefour,Pereira,118.73,1.74,5.03,151.0,Boleto
T078643,U03636,2025-05-08,Supermercado,Carrefour,Abreu,191.11,1.8599999999999999,8.21,370.0,Cartão de Débito
T078644,U01252,2025-06-03,Serviços Públicos,Luz,Luz,87.58,0.5,0.0,0.0,Cartão de Crédito
T078645,U02460,2025-06-15,Streaming,HBO Max,HBO Max,35.41,0.53,0.57,54.0,Boleto
T078646,U00545,2025-04-25,Roupas,Zara,Lopes,132.56,1.5,0.0,0.0,Cartão de Crédito
T078647,U00926,2025-04-17,Telefonia,Claro,Claro,48.31,0.42,1.87,90.0,Pix
T078648,U02218,2025-06-05,Serviços Públicos,Gás,Gás,62.32,0.36,2.15,72.0,Boleto
T078649,U02764,2025-04-15,Roupas,Zara,Lopes,49.9,0.96,1.99,91.0,Boleto
T078650,U00142,2025-04-14,Serviços Públicos,Luz,Luz,83.38,0.87,3.5,90.0,Boleto
T078651,U03997,2025-06-11,Telefonia,Claro,Claro,55.83,0.6,0.0,0.0,Cartão de Crédito
T078652,U02234,2025-05-01,Serviços Públicos,Água,Água,179.73,3.37,0.0,0.0,Boleto
T078653,U04506,2025-04-16,Telefonia,Claro,Claro,69.19,0.77,0.0,0.0,Pix
T078654,U00030,2025-04-12,Supermercado,Carrefour,Pastor,224.06,4.15,0.0,0.0,Cartão de Débito
T078655,U02733,2025-05-24,Farmácia,Drogasil,da Rocha Dias - ME,25.75,0.23,0.0,0.0,Boleto
T078656,U03867,2025-04-02,Restaurantes,McDonald’s,Casa Grande - ME,70.89,1.31,2.03,134.0,Cartão de Débito
T078657,U00445,2025-06-14,Farmácia,Pague Menos,Cirino,80.17,1.21,0.0,0.0,Cartão de Débito
T078658,U01348,2025-05-10,Farmácia,Panvel,Novais,129.91,0.96,2.2,99.0,Cartão de Crédito
T078659,U03968,2025-04-20,Telefonia,Claro,Claro,50.48,0.53,0.0,0.0,Pix
T078660,U04609,2025-04-14,Roupas,Zara,Campos Oliveira - EI,164.03,2.2800000000000002,3.3,97.0,Pix
T078661,U03592,2025-06-16,Serviços Públicos,Água,Água,72.2,1.02,0.0,0.0,Cartão de Crédito
T078662,U04720,2025-04-18,Eletrônicos,Americanas,Sales Alves - ME,549.76,4.17,9.17,662.0,Pix
T078663,U01493,2025-05-09,Farmácia,Drogasil,Montenegro,83.09,0.68,0.0,0.0,Cartão de Débito
T078664,U02077,2025-05-10,Serviços Públicos,Luz,Luz,90.74,0.92,4.48,69.0,Boleto
T078665,U00451,2025-05-14,Serviços Públicos,Gás,Gás,96.23,1.41,1.29,177.0,Cartão de Crédito
T078666,U02000,2025-04-11,Farmácia,Drogasil,Leão - EI,39.65,0.26,0.0,0.0,Boleto
T078667,U02793,2025-05-15,Streaming,HBO Max,HBO Max,42.44,0.47,0.0,0.0,Boleto
T078668,U01659,2025-05-18,Roupas,Renner,da Conceição Rodrigues - ME,239.38,4.58,0.0,0.0,Cartão de Crédito
T078669,U02227,2025-05-14,Farmácia,Panvel,Cavalcante,111.72,1.98,0.0,0.0,Pix
T078670,U00691,2025-05-08,Restaurantes,Rappi,Machado,124.63,1.33,0.0,0.0,Cartão de Crédito
T078671,U02207,2025-06-25,Supermercado,Extra,Farias,263.79,3.57,0.0,0.0,Cartão de Débito
T078672,U01887,2025-06-04,Farmácia,Panvel,Gonçalves,93.11,1.6800000000000002,1.16,182.0,Pix
T078673,U04669,2025-05-20,Streaming,Disney+,Disney+,37.48,0.6,0.0,0.0,Pix
T078674,U01159,2025-06-22,Serviços Públicos,Água,Água,192.95,1.2,0.0,0.0,Cartão de Débito
T078675,U02674,2025-04-02,Serviços Públicos,Gás,Gás,77.7,0.52,2.65,79.0,Boleto
T078676,U00976,2025-06-19,Serviços Públicos,Gás,Gás,117.16,1.75,0.0,0.0,Pix
T078677,U00503,2025-04-17,Serviços Públicos,Água,Água,136.15,2.24,3.06,100.0,Cartão de Crédito
T078678,U03817,2025-04-10,Supermercado,Carrefour,Costela,100.14,0.88,0.0,0.0,Boleto
T078679,U02772,2025-06-19,Farmácia,Pague Menos,Camargo Santos - EI,82.73,1.6,0.0,0.0,Cartão de Crédito
T078680,U04358,2025-04-25,Serviços Públicos,Água,Água,85.61,0.55,3.5300000000000002,142.0,Cartão de Débito
T078681,U03901,2025-05-12,Farmácia,Panvel,Cardoso S.A.,111.22,1.5699999999999998,0.0,0.0,Boleto
T078682,U02041,2025-03-31,Eletrônicos,Casas Bahia,Câmara Camargo S/A,876.97,8.74,9.5,1507.0,Cartão de Crédito
T078683,U04201,2025-03-29,Serviços Públicos,Gás,Gás,158.45,2.4699999999999998,6.59,280.0,Boleto
T078684,U02984,2025-04-07,Telefonia,TIM,TIM,68.97,1.29,0.0,0.0,Cartão de Crédito
T078685,U03410,2025-06-26,Roupas,Renner,Silveira,98.67,1.33,2.18,94.0,Pix
T078686,U04273,2025-06-07,Eletrônicos,Magazine Luiza,Barros,458.59,4.9399999999999995,0.0,0.0,Pix
T078687,U02072,2025-04-30,Farmácia,Drogasil,da Cruz Cavalcante e Filhos,68.27,0.39,0.89,56.0,Boleto
T078688,U02715,2025-03-31,Telefonia,TIM,TIM,57.52,0.73,0.0,0.0,Cartão de Crédito
T078689,U04105,2025-05-02,Restaurantes,McDonald’s,Silveira Macedo - EI,94.3,1.35,1.05,180.0,Cartão de Débito
T078690,U04201,2025-06-06,Streaming,Amazon Prime,Amazon Prime,35.01,0.43,0.0,0.0,Cartão de Débito
T078691,U03136,2025-05-30,Streaming,Netflix,Netflix,38.77,0.52,0.0,0.0,Pix
T078692,U04322,2025-06-22,Roupas,Zara,Novais S.A.,195.83,1.1,9.6,164.0,Boleto
T078693,U00471,2025-06-13,Eletrônicos,Casas Bahia,da Luz Silva Ltda.,1319.99,10.48,0.0,0.0,Cartão de Crédito
T078694,U01761,2025-05-19,Eletrônicos,Americanas,da Luz,456.48,2.59,0.0,0.0,Pix
T078695,U01855,2025-05-22,Eletrônicos,Casas Bahia,da Rocha S/A,564.73,5.44,27.06,887.0,Pix
T078696,U00382,2025-04-29,Roupas,Renner,Viana Macedo e Filhos,71.66,1.11,0.0,0.0,Cartão de Débito
T078697,U01452,2025-05-30,Farmácia,Panvel,Barbosa,130.15,1.88,0.0,0.0,Boleto
T078698,U00181,2025-05-04,Serviços Públicos,Luz,Luz,152.46,2.1,0.0,0.0,Cartão de Débito
T078699,U03823,2025-05-18,Eletrônicos,Casas Bahia,Leão,678.01,5.41,0.0,0.0,Cartão de Crédito
T078700,U03298,2025-04-28,Supermercado,Extra,Silva Ltda.,209.73,1.97,0.0,0.0,Cartão de Débito
T078701,U02099,2025-04-13,Telefonia,Claro,Claro,88.91,0.66,0.93,167.0,Pix
T078702,U02965,2025-05-21,Streaming,HBO Max,HBO Max,29.37,0.32,0.0,0.0,Pix
T078703,U00976,2025-06-02,Farmácia,Drogasil,Vargas Ltda.,141.26,1.01,0.0,0.0,Cartão de Crédito
T078704,U00140,2025-04-14,Streaming,Netflix,Netflix,43.47,0.64,1.19,24.0,Cartão de Crédito
T078705,U03150,2025-05-06,Restaurantes,Rappi,Alves,19.75,0.26,0.0,0.0,Boleto
T078706,U04074,2025-06-10,Supermercado,Extra,Rodrigues,144.83,0.91,0.0,0.0,Cartão de Débito
T078707,U02101,2025-05-29,Serviços Públicos,Gás,Gás,116.64,2.06,1.92,61.0,Cartão de Crédito
T078708,U01940,2025-06-16,Farmácia,Pague Menos,da Cunha,96.93,0.55,1.5899999999999999,69.0,Pix
T078709,U03087,2025-04-03,Serviços Públicos,Água,Água,81.9,1.62,3.02,136.0,Cartão de Crédito
T078710,U04087,2025-05-08,Roupas,Zara,Abreu,106.91,1.0,2.32,110.0,Cartão de Débito
T078711,U01155,2025-05-23,Restaurantes,Rappi,Fonseca,156.51,2.54,0.0,0.0,Cartão de Débito
T078712,U04641,2025-05-17,Eletrônicos,Magazine Luiza,Camargo Carvalho - EI,774.67,14.54,35.81,795.0,Pix
T078713,U01936,2025-05-16,Roupas,C&A,Lopes,162.81,1.02,0.0,0.0,Boleto
T078714,U00084,2025-04-07,Restaurantes,iFood,Pimenta - EI,6.5600000000000005,0.09,0.15,4.0,Pix
T078715,U04104,2025-06-26,Streaming,Disney+,Disney+,42.02,0.33,0.0,0.0,Pix
T078716,U00573,2025-05-16,Roupas,Renner,Oliveira,183.08,1.08,0.0,0.0,Cartão de Débito
T078717,U00629,2025-06-12,Supermercado,Carrefour,Albuquerque e Filhos,246.07,2.64,0.0,0.0,Cartão de Débito
T078718,U00909,2025-04-27,Supermercado,Extra,da Paz e Filhos,142.1,2.61,2.81,200.0,Cartão de Crédito
T078719,U03290,2025-05-09,Eletrônicos,Americanas,Vieira Ltda.,449.35,8.21,11.18,823.0,Cartão de Crédito
T078720,U01283,2025-05-26,Telefonia,Vivo,Vivo,67.18,0.92,0.0,0.0,Cartão de Crédito
T078721,U00999,2025-03-30,Supermercado,Pão de Açúcar,Cassiano,75.05,0.74,1.63,45.0,Pix
T078722,U03369,2025-05-11,Supermercado,Extra,Farias Azevedo S/A,234.38,4.53,0.0,0.0,Boleto
T078723,U02823,2025-06-20,Serviços Públicos,Gás,Gás,149.61,0.96,0.0,0.0,Cartão de Débito
T078724,U02614,2025-05-10,Eletrônicos,Americanas,Moura,230.96,1.75,4.59,286.0,Pix
T078725,U01645,2025-05-11,Streaming,Disney+,Disney+,30.4,0.36,1.32,34.0,Cartão de Débito
T078726,U00218,2025-04-23,Roupas,C&A,Farias,206.47,3.1,0.0,0.0,Pix
T078727,U04166,2025-06-09,Streaming,HBO Max,HBO Max,32.86,0.26,0.0,0.0,Cartão de Débito
T078728,U00875,2025-04-13,Supermercado,Carrefour,Moura,231.83,3.2800000000000002,0.0,0.0,Cartão de Crédito
T078729,U04024,2025-05-20,Roupas,Zara,Nascimento,141.72,1.1,0.0,0.0,Boleto
T078730,U04155,2025-05-04,Restaurantes,McDonald’s,Pacheco Vargas - EI,109.87,0.99,1.8399999999999999,90.0,Cartão de Crédito
T078731,U04479,2025-05-10,Farmácia,Drogasil,Rocha e Filhos,35.49,0.64,1.06,60.0,Cartão de Crédito
T078732,U02872,2025-05-04,Farmácia,Panvel,Duarte Ltda.,66.88,1.04,0.0,0.0,Boleto
T078733,U02986,2025-04-11,Streaming,Netflix,Netflix,38.36,0.47,0.94,68.0,Boleto
T078734,U04243,2025-06-08,Roupas,C&A,Peixoto Macedo S/A,114.11,1.58,0.0,0.0,Pix
T078735,U02176,2025-05-19,Roupas,Zara,Lopes S.A.,319.84,3.92,0.0,0.0,Pix
T078736,U04488,2025-06-22,Telefonia,Oi,Oi,72.93,1.4,1.67,39.0,Boleto
T078737,U01351,2025-06-10,Farmácia,Pague Menos,Pimenta S.A.,98.2,0.67,2.0,154.0,Pix
T078738,U02737,2025-04-21,Supermercado,Pão de Açúcar,Machado,312.93,5.09,0.0,0.0,Cartão de Crédito
T078739,U02332,2025-05-11,Telefonia,Vivo,Vivo,58.74,0.92,0.0,0.0,Cartão de Crédito
T078740,U02867,2025-04-23,Restaurantes,Outback,Carvalho,101.45,0.89,0.0,0.0,Boleto
T078741,U03578,2025-04-28,Supermercado,Extra,da Mata S/A,209.11,3.16,0.0,0.0,Pix
T078742,U04457,2025-05-21,Serviços Públicos,Gás,Gás,122.67,2.39,0.0,0.0,Boleto
T078743,U00726,2025-06-17,Roupas,C&A,da Costa,166.14,1.34,6.4,294.0,Cartão de Crédito
T078744,U04137,2025-04-21,Eletrônicos,Casas Bahia,Cardoso Viana - EI,1056.52,11.78,0.0,0.0,Pix
T078745,U02047,2025-05-13,Supermercado,Carrefour,Cavalcante e Filhos,128.88,2.37,4.21,157.0,Cartão de Crédito
T078746,U03868,2025-05-06,Farmácia,Pague Menos,Mendonça,27.5,0.22,0.0,0.0,Cartão de Débito
T078747,U04351,2025-05-03,Eletrônicos,Americanas,Martins - ME,698.18,3.54,20.36,849.0,Pix
T078748,U04003,2025-05-07,Eletrônicos,Magazine Luiza,Carvalho,986.27,19.54,24.5,1957.0,Boleto
T078749,U02925,2025-04-30,Roupas,Zara,Sales e Filhos,159.44,2.55,0.0,0.0,Boleto
T078750,U04513,2025-06-02,Roupas,Renner,Rios,179.52,1.94,2.45,354.0,Cartão de Crédito
T078751,U03221,2025-04-17,Serviços Públicos,Luz,Luz,142.71,2.5300000000000002,0.0,0.0,Pix
T078752,U01862,2025-04-07,Streaming,Netflix,Netflix,28.79,0.21,0.0,0.0,Boleto
T078753,U02449,2025-06-13,Serviços Públicos,Gás,Gás,118.87,1.26,3.12,220.0,Boleto
T078754,U01869,2025-05-30,Restaurantes,Outback,Nunes Correia - ME,74.43,1.3599999999999999,0.0,0.0,Pix
T078755,U02750,2025-05-19,Streaming,Amazon Prime,Amazon Prime,30.83,0.35,0.0,0.0,Cartão de Débito
T078756,U01636,2025-06-16,Telefonia,Vivo,Vivo,68.43,0.86,1.25,63.0,Pix
T078757,U02758,2025-04-21,Telefonia,TIM,TIM,47.0,0.46,1.29,52.0,Pix
T078758,U03200,2025-04-21,Restaurantes,iFood,Porto,113.98,1.12,0.0,0.0,Boleto
T078759,U02043,2025-04-12,Streaming,HBO Max,HBO Max,37.67,0.31,0.0,0.0,Boleto
T078760,U01255,2025-04-29,Telefonia,Claro,Claro,68.05,0.57,0.0,0.0,Pix
T078761,U01070,2025-04-14,Roupas,Renner,Albuquerque,177.19,2.31,0.0,0.0,Boleto
T078762,U01414,2025-05-08,Serviços Públicos,Luz,Luz,101.08,1.5899999999999999,0.0,0.0,Cartão de Débito
T078763,U02443,2025-06-19,Streaming,Amazon Prime,Amazon Prime,36.48,0.33,0.0,0.0,Boleto
T078764,U00448,2025-06-10,Roupas,Renner,Caldeira - EI,184.72,3.31,0.0,0.0,Pix
T078765,U01368,2025-06-20,Streaming,Disney+,Disney+,30.73,0.43,0.0,0.0,Boleto
T078766,U01350,2025-06-08,Roupas,C&A,Duarte,180.46,2.95,0.0,0.0,Cartão de Débito
T078767,U00894,2025-06-22,Streaming,Amazon Prime,Amazon Prime,33.2,0.18,0.0,0.0,Pix
T078768,U00433,2025-04-23,Telefonia,Vivo,Vivo,62.08,0.69,2.2,90.0,Cartão de Débito
T078769,U00769,2025-05-06,Serviços Públicos,Gás,Gás,168.24,1.92,0.0,0.0,Cartão de Débito
T078770,U00265,2025-05-21,Restaurantes,McDonald’s,da Paz,137.53,1.38,0.0,0.0,Pix
T078771,U01262,2025-04-26,Streaming,HBO Max,HBO Max,29.21,0.45,1.25,39.0,Boleto
T078772,U01279,2025-04-04,Telefonia,TIM,TIM,65.01,0.7,0.0,0.0,Boleto
T078773,U03100,2025-03-31,Eletrônicos,Americanas,Martins,785.07,12.9,17.59,1370.0,Boleto
T078774,U03130,2025-06-19,Supermercado,Carrefour,Araújo - ME,191.36,3.16,0.0,0.0,Boleto
T078775,U03665,2025-06-18,Roupas,Renner,Pacheco - ME,175.19,1.55,2.85,319.0,Cartão de Crédito
T078776,U01452,2025-05-04,Streaming,Amazon Prime,Amazon Prime,31.6,0.24,0.68,45.0,Cartão de Crédito
T078777,U02149,2025-03-29,Eletrônicos,Casas Bahia,Cavalcanti,545.49,10.7,16.69,363.0,Pix
T078778,U03829,2025-04-11,Farmácia,Panvel,Monteiro S.A.,84.32,0.66,3.82,61.0,Pix
T078779,U01886,2025-06-22,Serviços Públicos,Gás,Gás,126.64,2.17,5.24,201.0,Cartão de Crédito
T078780,U04710,2025-04-10,Streaming,HBO Max,HBO Max,35.79,0.29,0.0,0.0,Pix
T078781,U02344,2025-06-13,Roupas,Zara,Casa Grande,84.66,1.5,3.89,55.0,Cartão de Crédito
T078782,U02054,2025-06-05,Supermercado,Carrefour,Teixeira Lopes S.A.,77.68,1.0,0.0,0.0,Cartão de Crédito
T078783,U02486,2025-05-31,Telefonia,Oi,Oi,58.78,0.78,0.0,0.0,Cartão de Crédito
T078784,U01669,2025-04-28,Supermercado,Carrefour,Azevedo,118.67,1.26,0.0,0.0,Cartão de Crédito
T078785,U01852,2025-04-17,Serviços Públicos,Gás,Gás,156.19,1.26,0.0,0.0,Boleto
T078786,U03864,2025-06-19,Telefonia,TIM,TIM,46.46,0.37,2.01,58.0,Pix
T078787,U04712,2025-03-31,Eletrônicos,Magazine Luiza,Cirino Barbosa Ltda.,269.02,4.64,8.21,393.0,Boleto
T078788,U04592,2025-06-08,Serviços Públicos,Água,Água,137.74,1.12,1.5899999999999999,158.0,Pix
T078789,U02823,2025-05-05,Serviços Públicos,Gás,Gás,109.29,0.99,0.0,0.0,Cartão de Débito
T078790,U02397,2025-04-05,Farmácia,Pague Menos,Alves,76.33,0.79,0.0,0.0,Pix
T078791,U02060,2025-03-29,Supermercado,Extra,Costela,167.02,1.11,0.0,0.0,Cartão de Débito
T078792,U00809,2025-06-03,Serviços Públicos,Luz,Luz,168.95,2.85,0.0,0.0,Cartão de Débito
T078793,U01640,2025-05-23,Serviços Públicos,Luz,Luz,76.98,1.11,0.0,0.0,Pix
T078794,U00100,2025-05-24,Serviços Públicos,Água,Água,178.12,2.46,0.0,0.0,Pix
T078795,U04241,2025-04-09,Telefonia,Claro,Claro,65.59,1.29,0.0,0.0,Cartão de Crédito
T078796,U02759,2025-05-21,Serviços Públicos,Luz,Luz,156.89,0.89,0.0,0.0,Cartão de Débito
T078797,U04284,2025-05-06,Telefonia,Vivo,Vivo,49.25,0.93,0.0,0.0,Boleto
T078798,U00552,2025-04-06,Telefonia,Oi,Oi,83.03,0.84,0.0,0.0,Cartão de Crédito
T078799,U03936,2025-04-03,Supermercado,Extra,Pimenta,13.14,0.07,0.36,19.0,Cartão de Crédito
T078800,U02027,2025-06-18,Telefonia,Claro,Claro,49.0,0.44,0.0,0.0,Cartão de Crédito
T078801,U01582,2025-04-02,Eletrônicos,Casas Bahia,Almeida S/A,851.91,5.45,0.0,0.0,Cartão de Crédito
T078802,U00310,2025-04-28,Eletrônicos,Casas Bahia,Albuquerque Nunes e Filhos,720.65,14.29,0.0,0.0,Cartão de Débito
T078803,U02421,2025-05-20,Restaurantes,McDonald’s,Fonseca Ferreira - EI,87.57,1.74,0.0,0.0,Cartão de Débito
T078804,U03397,2025-05-31,Streaming,HBO Max,HBO Max,27.02,0.26,1.2,43.0,Pix
T078805,U01403,2025-04-16,Eletrônicos,Americanas,Vargas,542.32,5.61,0.0,0.0,Boleto
T078806,U02130,2025-05-22,Eletrônicos,Magazine Luiza,Monteiro,497.65,7.88,7.83,610.0,Boleto
T078807,U04673,2025-05-28,Streaming,Amazon Prime,Amazon Prime,35.1,0.23,0.38,24.0,Cartão de Crédito
T078808,U00027,2025-05-16,Serviços Públicos,Gás,Gás,184.76,3.21,0.0,0.0,Pix
T078809,U02391,2025-06-15,Restaurantes,Outback,Cassiano Lopes Ltda.,73.27,1.4,0.0,0.0,Cartão de Débito
T078810,U02968,2025-06-04,Farmácia,Drogasil,Câmara,67.24,0.44,0.0,0.0,Pix
T078811,U02715,2025-06-07,Telefonia,TIM,TIM,63.93,0.82,0.0,0.0,Cartão de Crédito
T078812,U01757,2025-04-06,Eletrônicos,Casas Bahia,Cardoso,522.7,9.17,22.67,935.0,Boleto
T078813,U01756,2025-04-14,Serviços Públicos,Luz,Luz,63.06,0.51,2.03,90.0,Pix
T078814,U00393,2025-05-02,Streaming,Disney+,Disney+,29.96,0.42,0.0,0.0,Cartão de Débito
T078815,U03618,2025-05-27,Supermercado,Extra,Alves,24.68,0.17,0.0,0.0,Cartão de Débito
T078816,U02559,2025-04-02,Telefonia,Oi,Oi,72.78,0.93,1.33,115.0,Cartão de Débito
T078817,U01063,2025-05-31,Farmácia,Panvel,Caldeira,74.27,0.56,0.0,0.0,Cartão de Débito
T078818,U01105,2025-05-15,Streaming,HBO Max,HBO Max,29.13,0.45,0.0,0.0,Pix
T078819,U04396,2025-05-23,Serviços Públicos,Luz,Luz,90.18,1.24,2.64,84.0,Pix
T078820,U00254,2025-03-30,Streaming,Netflix,Netflix,35.22,0.34,0.62,19.0,Boleto
T078821,U02138,2025-05-12,Restaurantes,Rappi,Silva,103.75,1.69,0.0,0.0,Pix
T078822,U04499,2025-05-21,Roupas,C&A,da Mata - ME,232.13,3.5,0.0,0.0,Cartão de Débito
T078823,U02999,2025-04-24,Restaurantes,Rappi,Casa Grande,173.64,2.83,4.77,162.0,Cartão de Débito
T078824,U00573,2025-05-07,Eletrônicos,Americanas,da Mota,838.18,8.71,22.18,1617.0,Boleto
T078825,U04471,2025-06-06,Telefonia,Claro,Claro,65.65,1.25,0.0,0.0,Cartão de Débito
T078826,U01133,2025-05-19,Telefonia,Oi,Oi,67.23,1.34,2.98,131.0,Boleto
T078827,U01933,2025-06-02,Farmácia,Pague Menos,Rocha,62.72,0.96,0.89,118.0,Pix
T078828,U03348,2025-04-18,Telefonia,TIM,TIM,55.89,0.81,0.0,0.0,Pix
T078829,U03832,2025-05-26,Restaurantes,Outback,Aparecida e Filhos,99.73,0.74,0.0,0.0,Cartão de Débito
T078830,U01116,2025-05-08,Telefonia,Oi,Oi,42.77,0.21,1.27,61.0,Pix
T078831,U02537,2025-06-10,Roupas,Renner,Viana,104.56,1.58,2.54,159.0,Cartão de Débito
T078832,U03099,2025-05-12,Serviços Públicos,Luz,Luz,107.33,0.62,0.0,0.0,Boleto
T078833,U00735,2025-04-21,Supermercado,Pão de Açúcar,Macedo,216.57,3.35,0.0,0.0,Pix
T078834,U00688,2025-05-15,Eletrônicos,Magazine Luiza,Cirino Ltda.,403.11,3.84,10.8,715.0,Pix
T078835,U01979,2025-05-04,Streaming,Amazon Prime,Amazon Prime,36.33,0.52,0.0,0.0,Boleto
T078836,U04583,2025-06-25,Eletrônicos,Magazine Luiza,Nascimento - ME,491.39,4.74,14.14,878.0,Pix
T078837,U01326,2025-05-25,Telefonia,TIM,TIM,57.18,0.36,0.0,0.0,Pix
T078838,U04729,2025-06-24,Streaming,Netflix,Netflix,27.1,0.24,0.0,0.0,Cartão de Débito
T078839,U02007,2025-06-07,Serviços Públicos,Luz,Luz,138.96,2.63,2.91,147.0,Boleto
T078840,U04293,2025-06-11,Streaming,Amazon Prime,Amazon Prime,45.03,0.42,2.0,78.0,Cartão de Débito
T078841,U01021,2025-05-05,Telefonia,Claro,Claro,37.52,0.44,0.0,0.0,Cartão de Débito
T078842,U01773,2025-05-19,Streaming,Disney+,Disney+,38.27,0.2,1.23,61.0,Cartão de Débito
T078843,U04709,2025-04-04,Supermercado,Carrefour,Casa Grande Fonseca e Filhos,277.83,5.32,11.74,278.0,Cartão de Crédito
T078844,U04455,2025-06-15,Roupas,Zara,da Cruz - ME,154.49,2.83,0.0,0.0,Boleto
